view_count,answer_count,Query,Intent
799,2,At which levels in a max-heap might the `k`-th largest element reside?,
799,2,Data Structure Javascript: How to create simple calculator with prompt,
799,3,"Given an array,find the number of element it can divide or divided by the remaining elements of the array",
797,2,How can i implement a pop method for a generic stack without traversing the list,
797,2,convert python pandas dataframe with column names and index names to list of lists,
795,2,How to solve Lexicographically smallest permutation using adjacent swaps?,
795,1,How to traverse a trie to display all the words?,
794,1,Does MATLAB have any set-like datatype?,
793,2,Iterate through chunks of a (somewhat structured) file in bash,
793,1,How does hashmap instantiation work under the hood?,
792,2,What is the real intuition behind using stack in finding Next Greater Element in Array,
791,1,"How to sort a python list, based on different indices?",
790,2,How to print a loop of integers 0-9 with n (the parameter) added to it?,
790,3,How to make JSON flattening memory efficient?,
790,1,How do I correct c++ memory leaks with my binary search tree pointers?,
789,2,Directed Graph walk - visit every node at least once,
789,1,Deletion in queue from front in Python,
788,1,Writing put method for hashmap,
787,2,Time complexity of a nested while loop,
787,4,Empty Stack Exception,
785,3,How do python list items change if they are involved in recursive loops?,
782,2,how to remove duplicate elements from the linked list,
777,1,Quick Sort on C# using only while loop,
777,0,Implement graph-like data structure with unique nodes,
775,2,How do I return values of one column (within a value threshold) based on the values of other columns in the same row?,
775,1,Match ID&#39;s in Multiple Columns in a DataFrame to Another DataFrame,
775,2,Minimum Window Substring,
774,2,TypeError: missing 1 required positional argument (LinkedList),
773,6,Find combination of string sentences - Combinations of frequency tables to target frequency table,
771,1,Deque (time complexity),
771,1,How to delete and update structure type array in Core Data iOS Swift?,
770,2,Print top-level parent with all childrens from array of objects in JavaScript,
770,1,Binary Search Tree implementation problem,
769,1,Arrays or subcollections in Firebase Firestore?,
769,1,"Algorithm: Given an array, find the maximum sum after rearrangement",
768,2,SwiftUI Combine Publisher targetstruct for decoding data,
766,1,Why isn&#39;t bitwise trie a popular implementation of associative array,
766,1,How do I print topological sort and also detect cycles?,
765,3,"From a HashMap, how to remove k number of elements with the highest values(Java)?",
765,1,How to construct a graph (nodes and edges) in Python?,
764,2,"Iterate through nested dicts, retaining key names, in Ansible",
764,1,Finding mode for every window of size k in an array,
762,1,"For loop changes all elements in the array, rather than just one?",
761,5,How to entirely level (map / reduce / recursion) a nested object of unknown depth in the most efficient manner?,
760,1,How to overwrite Javascript / Typescript Set iterator or values?,
759,3,Calculate walking points to reach target,
759,1,How does Cons save data (Rust Linked List),
758,2,Implementing a AVL tree in C,
758,4,list to dict with a group by on first value,
757,1,Data structures - O(1) complexity,
753,1,Counters and Lines Problem. Can someone please explain the approach to be followed for this problem?,
753,1,Incrementing values in a JavaScript object in a for loop,
752,1,Convert array of paths into a Tree in JavaScript,
751,2,How to skip an item in nested map based on When(),
749,2,how to count the number divisible by N in given range (A to B) for multiple cases (C) in python,
746,3,Find no. of Comparisons such that A[i] +A[j]&gt; B[i] + B[j] where i&lt;j,
746,1,1838. Frequency of the Most Frequent Element leetcode C++,
746,1,Python for Excel: While unique value in column is the same then grab the remaining row data to the right of the column and append to different WS,
745,1,How to throw errors from a setter in Swift?,
745,1,"Given two arrays A &amp; B with positive integers, find Maximum product of Array A after atmost N operation",
743,1,How to resize the array in Java?,
743,1,AttributeError: type object &#39;BSTNode&#39; has no attribute &#39;left&#39;,
741,1,Find maximum in sliding window in an array,
739,2,Should B-Tree nodes contain a pointer to their parent (C++ implementation)?,
739,1,Use of Hilvert Curve to query a rectangular area and see if it overlaps other rectangles,
738,1,"Unable to iterate to next ListNode, since the current node is getting overridden with the listnode.next value",
737,1,"When making comparison between the elements in a list, how to efficiently iterate and improve the time complexity from O(n^2)?",
735,2,"Sweep line algorithm for circle intersection, represent circle into two halves",
735,1,Worst and average case of open addressing,
735,1,"Heap sort, index of array starting at index 1",
734,1,error : unknown type name when including files,
734,1,Parenthesis/Brackets Matching and Maximum Elements using Stack algorithm,
733,1,Creating a std::map containing 2d arrays?,
732,2,"I have a question on HackerRank where some test cases pass for this code, and some do not",
729,1,Are KMP and Rabin-Karp Sliding window algorithms for pattern match?,
728,1,Generate hierarchical data using python,
728,1,Count Nice Subarrays - Understanding sliding window technique and not prefix sum,
727,3,error: cannot convert ‘int (*)[4]’ to ‘int**’ | SWAPPING ARRAYS,
727,1,Finding the maximum number of points where the distance between each pair of points is at least d,
726,1,How to create a nested list of parent/child objects using a function?,
724,1,Calculate size of record column,
723,1,Make all elements of array that are Hashable unique with a UUID hashValue?,
723,1,"Which should I choose between AUC, f-score, accuracy or recall?",
722,3,Return root-to-leaf paths of a binary tree as a Python list,
722,0,How can I cache the API response for 24hrs and after that period we can call the API and update the cache again in ReactJS,
720,1,Is QMap a hash table?,
720,0,Django: how to get the value inside a querydict?,
718,2,"how to save and then store a calculated value from a function calculation, inside an array",
718,1,I am trying to make a simple calculator using dictionary,
715,2,What is the purpose of having heap sort?,
713,2,Toggling checkboxes using recursion | Recursion problem,
713,1,0/1 Knapsack problem - Need solution for float/double values,
711,2,RUBY: How do I subtract each element from left to right and return the max difference?,
711,2,How to Index time-series based geospatial data,
705,2,How to convert flat data structure to tree structure in JavaScript using recursion,
703,3,C# How would you create a class that can be either an int a null or an array of the same class I just describe?,
702,1,How to count the bits in a Huffman tree,
701,2,This is code for my linkedlist in c++. i have issue in deleteAtEnd method after deleting last node it shows some garbage value. i&#39;cant find mistake,
700,0,C# Data structure that accepts different data types and maintains insertion order,
699,2,Why are tombstones needed in an open addressing hashtable?,
699,1,How to fix balance factor of avl tree after inserting elements?,
699,4,How to filter an array of numbers and take certain intervals?,
697,3,Which Data Structure is Best to represent a Three-Player Chess Board?,
696,2,"Java Sliding Window Problem: Given a string, find the length of the longest substring, which has all distinct characters. Comparing Solutions",
696,1,DFS traversal and cycle in directed graph,
692,1,Divide an array into k parts to minimize the difference between (max of each part * num of elements),
691,1,convert boolean value into MutableLiveData&lt;Boolean&gt;,
690,3,Method to get all the branches of a tree,
689,1,Linear Vec search vs HashMap get in rust,
688,1,What is the time complexity of Map.prototype.keys()?,
687,4,How to generate a unique set of 3 digit numbers from an array,
687,1,What are link arrays?,
687,1,"2,4 tree with the fewest number of nodes with the given keys",
687,1,B+ Trees internal nodes,
